predicted_time,station_name,model_A
2020-06-18 14:45:00,9038 - Douai - Bruxelles,2
2020-06-18 14:45:00,10005 - Petites Ecuries - Faubourg PoissonniÃ¨re,11
2020-06-18 14:45:00,10023 - Gare de l'Est - Verdun,1
2020-06-18 14:45:00,10042 - Enghien - Faubourg PoissonniÃ¨re,6
2020-06-18 14:45:00,10166 - Strasbourg - Saint-Denis,9
2020-06-18 14:45:00,11019 - Charonne - Philippe-Auguste,2
2020-06-18 14:45:00,11035 - Parmentier - Abel rabaud,5
2020-06-18 14:45:00,11104 - Charonne - Robert et Sonia Delauney,3
2020-06-18 14:45:00,12007 - Gare de Lyon - Chalon,30
2020-06-18 14:45:00,12028 - Vivaldi - Antoine-Julien HÃ©nard,8
2020-06-18 14:45:00,12102 - Bercy - TraversiÃ©re,29
2020-06-18 14:45:00,12126 - Gravelle - Route du Bac,5
2020-06-18 14:45:00,13001 - Port-Royal - HÃ´pital du Val-de-GrÃ¢ce,0
2020-06-18 14:45:00,13020 - Paul Klee - Place Augusta Holmes,34
2020-06-18 14:45:00,13039 - Ivry - Simone Weil,4
2020-06-18 14:45:00,13102 - PitiÃ©-SalpÃªtriÃ¨re,41
2020-06-18 14:45:00,13126 - Place Nationale - ChÃ¢teau-des-Rentiers,1
2020-06-18 14:45:00,14013 - Liard - Amiral Mouchez,13
2020-06-18 14:45:00,14034 - Ouest - ChÃ¢teau,2
2020-06-18 14:45:00,14125 - Dareau - Broussais,6
2020-06-18 14:45:00,15004 - Vaugirard - Pasteur,21
2020-06-18 14:45:00,15023 - La Motte-Picquet - Grenelle,5
2020-06-18 14:45:00,15040 - Saint-Amand - Labrouste,0
2020-06-18 14:45:00,15058 - Place du Moulin de Javel,40
2020-06-18 14:45:00,15105 - FÃ©dÃ©ration - Suffren,4
2020-06-18 14:45:00,15128 - Cadix - Hameau,11
2020-06-18 14:45:00,16010 - Belles Feuilles - Place de Mexico,4
2020-06-18 14:45:00,16026 - Ranelagh - Mozart,6
2020-06-18 14:45:00,16044 - Porte de Saint Cloud - Parc des Princes,15
2020-06-18 14:45:00,16123 - Mahatma Gandhi,2
2020-06-18 14:45:00,17011 - Fragonard - Porte de Clichy,25
2020-06-18 14:45:00,17028 - Reims - Raymond Pitet,4
2020-06-18 14:45:00,17046 - Mac-Mahon - Brey,6
2020-06-18 14:45:00,17122 - Bridaine - LamandÃ©,2
2020-06-18 14:45:00,18015 - Custine - Ramey,4
2020-06-18 14:45:00,18031 - Place Albert Kahn,5
2020-06-18 14:45:00,18107 - Chartres - La CharbonniÃ¨re,2
2020-06-18 14:45:00,18142 - Jessaint - Marx Dormoy,3
2020-06-18 14:45:00,19018 - CitÃ© de la Musique,0
2020-06-18 14:45:00,19037 - Belleville - Porte des Lilas,0
2020-06-18 14:45:00,19111 - Cesaria Evora - Rosa Parks,26
2020-06-18 14:45:00,19201 - Petit - Georges Thill,1
2020-06-18 14:45:00,20016 - PyrÃ©nÃ©es - MaraÃ®chers,1
2020-06-18 14:45:00,20036 - MÃ©nilmontant - Pelleport,1
2020-06-18 14:45:00,20110 - Gambetta - Tourelles,0
2020-06-18 14:45:00,20137 - BorrÃ©go - Gambetta,0
2020-06-18 14:45:00,21013 - Pierre Grenier - Pont de Billancourt,7
2020-06-18 14:45:00,21032 - SÃ¨vres-Gallieni,11
2020-06-18 14:45:00,21207 - Verdier - RÃ©publique,1
2020-06-18 14:45:00,21310 - KlÃ©ber - Gouverneur GÃ©nÃ©ral EbouÃ©,17
2020-06-18 14:45:00,21701 - Larmeroux - Baudelaire,0
2020-06-18 14:45:00,22007 - Commandant Charcot - Bretteville,11
2020-06-18 14:45:00,22207 - Rond-point du Dr Albert Schweitzer,21
2020-06-18 14:45:00,22601 - Marx Dormoy - ChÃ¢teau Sainte-Barbe,16
2020-06-18 14:45:00,23101 - Grande Rue - Europe,3
2020-06-18 14:45:00,25001 - Colmar - Victor Hugo,11
2020-06-18 14:45:00,27005 - Gare du Stade,13
2020-06-18 14:45:00,31020 - RÃ©sistance - Parmentier,7
2020-06-18 14:45:00,31704 - Jeanne Hornet - Girardot,3
2020-06-18 14:45:00,32017 - Basilique,0
2020-06-18 14:45:00,33009 - FÃ©lix Faure - Sadi Carnot,18
2020-06-18 14:45:00,35005 - Quai de l'Aisne - GÃ©nÃ©ral Leclerc,6
2020-06-18 14:45:00,41102 - Gare de Laplace,9
2020-06-18 14:45:00,41402 - Victor Hugo - Ecoles,10
2020-06-18 14:45:00,42018 - AmÃ©dÃ©e Huon - Fort d'Ivry,4
2020-06-18 14:45:00,42304 - Marc Sangnier - Division Leclerc,23
2020-06-18 14:45:00,43006 - Vignerons - Minimes,11
2020-06-18 14:45:00,44010 - 8 Mai 1945 - 10 Juillet 1940,0
2020-06-18 14:45:00,46003 - Conservatoire de Musique,18
2020-06-18 14:45:00,48010 - Karl Marx,2
2020-06-18 14:45:00,1015 - Place AndrÃ© Malraux,17
2020-06-18 14:45:00,1122 - Pont-Neuf - Quai du Louvre,0
2020-06-18 14:45:00,2020 - Danielle Casanova - OpÃ©ra,18
2020-06-18 14:45:00,3007 - Archives - Pastourelle,13
2020-06-18 14:45:00,4011 - HÃ´tel de Ville - Pont-Marie,1
2020-06-18 14:45:00,4109 - Mornay - Sully,6
2020-06-18 14:45:00,5020 - Institut du Monde Arabe - Saint-Germain,18
2020-06-18 14:45:00,5110 - LacÃ©pÃ¨de - Monge,2
2020-06-18 14:45:00,6008 - Assas - Luxembourg,5
2020-06-18 14:45:00,6027 - Blaise-Desgoffe - Vaugirard,11
2020-06-18 14:45:00,7007 - MusÃ©e d'Orsay,44
2020-06-18 14:45:00,7025 - Octave GrÃ©ard - Tour Eiffel,21
2020-06-18 14:45:00,8011 - Clapeyron - Moscou,3
2020-06-18 14:45:00,8033 - Commandant RiviÃ¨re,24
2020-06-18 14:45:00,8053 - Place Georges Guillaumin,24
2020-06-18 14:45:00,9004 - GÃ©rando - Rochechouart,2
2020-06-18 14:45:00,9021 - Saint Georges - d'Aumale,4
2020-06-18 14:45:00,9039 - ChaussÃ©e d'Antin - Haussmann,25
2020-06-18 14:45:00,10006 - Petites Ecuries - Faubourg Saint-Denis,10
2020-06-18 14:45:00,10024 - Buisson Saint-Louis - Saint-Maur,0
2020-06-18 14:45:00,10105 - Mazagran - Bonne Nouvelle,0
2020-06-18 14:45:00,10201 - Magenta - Chabrol,4
2020-06-18 14:45:00,11020 - Belfort - Voltaire,4
2020-06-18 14:45:00,11036 - Jules Ferry - Faubourg du Temple Paris,4
2020-06-18 14:45:00,11105 - Parmentier - RÃ©publique,3
2020-06-18 14:45:00,12008 - Hector Malot - Daumesnil,42
2020-06-18 14:45:00,12029 - Dugommier,6
2020-06-18 14:45:00,12105 - Bercy - Villot,32
2020-06-18 14:45:00,12127 - Tremblay - Lac des Minimes,38
2020-06-18 14:45:00,13002 - Arago - GlaciÃ¨re,4
2020-06-18 14:45:00,13021 - Boussingault - Tolbiac,6
2020-06-18 14:45:00,13041 - Porte d'Ivry,7
2020-06-18 14:45:00,13103 - HÃ´pital PitiÃ© SalpÃªtriÃ¨re,22
2020-06-18 14:45:00,13128 - Quai de la Gare - Pont de Bercy,0
2020-06-18 14:45:00,14014 - Jourdan - Stade CharlÃ©ty,3
2020-06-18 14:45:00,14035 - Maine - Jean Zay,1
2020-06-18 14:45:00,14127 - Odessa - DÃ©part,0
2020-06-18 14:45:00,15005 - Place Jacques et ThÃ©rÃ¨se TrÃ©fouÃ«l,31
2020-06-18 14:45:00,15024 - Suffren - La Motte-Piquet,8
2020-06-18 14:45:00,15041 - Franquet - Labrouste,0
2020-06-18 14:45:00,15059 - Parc AndrÃ© CitroÃ«n,54
2020-06-18 14:45:00,15106 - Grenelle - Violet,10
2020-06-18 14:45:00,15129 - HÃ´pital Necker,14
2020-06-18 14:45:00,16011 - Victor Hugo - La Pompe,10
2020-06-18 14:45:00,16027 - Mozart - Jasmin,3
2020-06-18 14:45:00,16101 - Malakoff - Place de la Porte Maillot,0
2020-06-18 14:45:00,16124 - Route de SÃ¨vres - Porte de Bagatelle,9
2020-06-18 14:45:00,17012 - Mairie du 17Ã¨me,1
2020-06-18 14:45:00,17029 - Pierre Demours - Laugier,14
2020-06-18 14:45:00,17047 - Courcelles - Pierre Demours,7
2020-06-18 14:45:00,17123 - Clichy - Lechapelais,0
2020-06-18 14:45:00,18016 - Francoeur - Caulaincourt,1
2020-06-18 14:45:00,18032 - Porte de Clignancourt,6
2020-06-18 14:45:00,18108 - Evangile - Aubervilliers,0
2020-06-18 14:45:00,19001 - CrimÃ©e - Ourcq,5
2020-06-18 14:45:00,19019 - Petit - Manin,3
2020-06-18 14:45:00,19038 - Lassus - Delouvain,1
2020-06-18 14:45:00,19113 - PrÃ© Saint-Gervais - Lilas,0
2020-06-18 14:45:00,20001 - Place de la Nation - Charonne,4
2020-06-18 14:45:00,20017 - Saint-Blaise - Mouraud,5
2020-06-18 14:45:00,20037 - Gambetta - Saint Fargeau,1
2020-06-18 14:45:00,20111 - Villiers de l'Isle Adam - PyrÃ©nÃ©es,2
2020-06-18 14:45:00,20140 - Paganini - Davout,16
2020-06-18 14:45:00,21014 - Hameau Fleuri - MarchÃ©,9
2020-06-18 14:45:00,21104 - Madame de Sanzillon - Mozart,13
2020-06-18 14:45:00,21209 - MoliÃ¨re - RÃ©publique,3
2020-06-18 14:45:00,21311 - Parvis Corentin Celton,47
2020-06-18 14:45:00,21702 - Gare SNCF Vanves-Malakoff,0
2020-06-18 14:45:00,22008 - Charles de Gaulle - Graviers,16
2020-06-18 14:45:00,22301 - Chausson - Gabriel PÃ©ri,3
2020-06-18 14:45:00,22603 - Place de la Division Leclerc,15
2020-06-18 14:45:00,23102 - HÃ´tel de Ville,13
2020-06-18 14:45:00,25002 - HÃ´tel de Ville de Rueil-Malmaison,11
2020-06-18 14:45:00,27006 - Victor Hugo - Gare,5
2020-06-18 14:45:00,31021 - RÃ©sistance - Hoche,9
2020-06-18 14:45:00,31705 - Champeaux - Gallieni,2
2020-06-18 14:45:00,32018 - Franciade - Gabriel PÃ©ri,5
2020-06-18 14:45:00,33012 - Landy - Heurtault,6
2020-06-18 14:45:00,35006 - Delizy - Louis Nadot,22
2020-06-18 14:45:00,41103 - Place de la vache noire,4
2020-06-18 14:45:00,41403 - Gare RER - Malleret-Joinville,5
2020-06-18 14:45:00,42019 - Lampes,22
2020-06-18 14:45:00,42305 - Vanne - Saussaies,6
2020-06-18 14:45:00,43007 - HÃ´tel de Ville de Vincennes,3
2020-06-18 14:45:00,44011 - Lebrun - Colonel Fabien,5
2020-06-18 14:45:00,47001 - Place de la Gare,35
2020-06-18 14:45:00,48012 - Stalingrad - Henri Luisette,5
2020-06-18 14:45:00,1016 - ThÃ©rÃ¨se - OpÃ©ra,22
2020-06-18 14:45:00,2001 - Greneta - Sebastopol,25
2020-06-18 14:45:00,2021 - ClÃ©ry - Montmartre,41
2020-06-18 14:45:00,3008 - Perle - Vieille du Temple,18
2020-06-18 14:45:00,4012 - Tiron - Rivoli,4
2020-06-18 14:45:00,4110 - Neuve Saint-Pierre - Beautreillis,18
2020-06-18 14:45:00,5021 - Jussieu - FossÃ©s Saint-Bernard,21
2020-06-18 14:45:00,5114 - Claude Bernard - ArbalÃ¨te,1
2020-06-18 14:45:00,6009 - Guynemer - Jardin du Luxembourg,7
2020-06-18 14:45:00,6028 - Quatre Vents - Carrefour de l'OdÃ©on,21
2020-06-18 14:45:00,7008 - Villersexel - Saint-Germain,9
2020-06-18 14:45:00,7026 - Place de Finlande,22
2020-06-18 14:45:00,8012 - Batignolles - Place de Clichy,8
2020-06-18 14:45:00,8034 - Berri - Haussmann,35
2020-06-18 14:45:00,8054 - Bertie Albrecht - Hoche,27
2020-06-18 14:45:00,9005 - Square d'Anvers,3
2020-06-18 14:45:00,9022 - Rossini - Laffitte,26
2020-06-18 14:45:00,9101 - Cadet - La Fayette,6
2020-06-18 14:45:00,10008 - CitÃ© Riverin - ChÃ¢teau d'Eau,7
2020-06-18 14:45:00,10025 - Jemmapes - Ecluses Saint-Martin,3
2020-06-18 14:45:00,10107 - Gare du Nord - HÃ´pital LariboisiÃ¨re,0
2020-06-18 14:45:00,11001 - Richard Lenoir - Place de la Bastille,15
2020-06-18 14:45:00,11021 - Charonne - Pierre Bayle,4
2020-06-18 14:45:00,11037 - Faubourg Du Temple - Republique,6
2020-06-18 14:45:00,11107 - Faidherbe - Dahomey,9
2020-06-18 14:45:00,12009 - Charenton - Diderot,8
2020-06-18 14:45:00,12030 - Charenton - Wattignies,0
2020-06-18 14:45:00,12106 - Gare de Lyon - Roland Barthes,35
2020-06-18 14:45:00,12128 - Pyramide - Ecole du Breuil,28
2020-06-18 14:45:00,13005 - CordeliÃ¨res - Arago,11
2020-06-18 14:45:00,13022 - Butte aux Cailles - Esperance,3
2020-06-18 14:45:00,13043 - Dunois - Clisson,4
2020-06-18 14:45:00,13104 - Gare d'Austerlitz - Quai Saint-Bernard,21
2020-06-18 14:45:00,13515 - Auguste Blanqui - GlaciÃ¨re,15
2020-06-18 14:45:00,14016 - RenÃ© Coty - Parc Montsouris,3
2020-06-18 14:45:00,14036 - Boulard - Daguerre,3
2020-06-18 14:45:00,14128 - Gergovie - VercingÃ©torix,1
2020-06-18 14:45:00,15006 - Cherche-Midi - HÃ´pital Necker,26
2020-06-18 14:45:00,15025 - Dupleix - du Guesclin,12
2020-06-18 14:45:00,15042 - Henry Farman,15
2020-06-18 14:45:00,15060 - Place de la Montagne du Goulet,12
2020-06-18 14:45:00,15107 - Palais des Sports,11
2020-06-18 14:45:00,15131 - Charles Lecocq - Lecourbe,15
2020-06-18 14:45:00,16012 - Flandrin - Longchamp,5
2020-06-18 14:45:00,16029 - Maison de Radio - France,38
2020-06-18 14:45:00,16102 - PergolÃ¨se - Marbeau,15
2020-06-18 14:45:00,16129 - Ceinture du Lac Inferieure - Saint-Cloud,7
2020-06-18 14:45:00,17013 - Legendre - Dulong,1
2020-06-18 14:45:00,17030 - Pereire - Rennequin,5
2020-06-18 14:45:00,17048 - De Toqueville - Terrasse,3
2020-06-18 14:45:00,17124 - Porte de Saint-Ouen - Henri Huchard,2
2020-06-18 14:45:00,18017 - Caulaincourt - Place Constantin Pecqueur,6
2020-06-18 14:45:00,18033 - Belliard - DamrÃ©mont,2
2020-06-18 14:45:00,18109 - Pajol - Riquet,2
2020-06-18 14:45:00,19002 - Centquatre,1
2020-06-18 14:45:00,19021 - Mairie du 19Ã¨me,2
2020-06-18 14:45:00,19039 - Edouard Pailleron - Simon Bolivar,2
2020-06-18 14:45:00,19114 - Manin - SecrÃ©tan,10
2020-06-18 14:45:00,20002 - Square de la rue PixÃ©rÃ©court,0
2020-06-18 14:45:00,20019 - Place du Maquis du Vercors,1
2020-06-18 14:45:00,20039 - Belleville - Couronnes,5
2020-06-18 14:45:00,20112 - Jourdain - Place des Grandes Rigoles,1
2020-06-18 14:45:00,20142 - MÃ»riers - PÃ¨re Lachaise,2
2020-06-18 14:45:00,21015 - Nationale - Place Jules Guesde,15
2020-06-18 14:45:00,21105 - Morice - GÃ©nÃ©ral Leclerc,12
2020-06-18 14:45:00,21212 - Marne - Germain Dardan,14
2020-06-18 14:45:00,21312 - Lucie Aubrac - Fort,2
2020-06-18 14:45:00,21703 - Square du Carrefour de l'Insurrection,4
2020-06-18 14:45:00,22009 - Charles de Gaulle - OrlÃ©ans,9
2020-06-18 14:45:00,22303 - Lucien Lanternier - Le Luth,12
2020-06-18 14:45:00,22604 - HÃ´tel de Ville de Fontenay-aux-Roses,4
2020-06-18 14:45:00,23103 - Manufacture Nationale,20
2020-06-18 14:45:00,25003 - Henri Ste-Claire DÃ©ville - Paul HÃ©roult,10
2020-06-18 14:45:00,28001 - Richard Wallace - Place du 8 Mai 1945,18
2020-06-18 14:45:00,31022 - Mairie de Montreuil,3
2020-06-18 14:45:00,31706 - ChÃ¢teau - RÃ©publique,2
2020-06-18 14:45:00,32019 - Place du 8 mai 1945,19
2020-06-18 14:45:00,33014 - Parc Eli Lotar,12
2020-06-18 14:45:00,35007 - Benjamin Delessert - Jean Lolive,6
2020-06-18 14:45:00,41202 - Gare Rer de Fontenay sous Bois,15
2020-06-18 14:45:00,41404 - Carnot - PÃ¢querettes,15
2020-06-18 14:45:00,42021 - Raspail - Manufacture des Oeillets,29
2020-06-18 14:45:00,42501 - Raspail - Albert Schweitzer,10
2020-06-18 14:45:00,43008 - Fontenay - LibÃ©ration,6
2020-06-18 14:45:00,44012 - GÃ©nie - Mozart,7
2020-06-18 14:45:00,47002 - Les Juilliottes,15
2020-06-18 14:45:00,51001 - Gare d'Argenteuil,21
2020-06-18 14:45:00,1017 - Saint-HonorÃ© - 29 juillet,16
2020-06-18 14:45:00,2002 - Etienne Marcel - Montorgueil,18
2020-06-18 14:45:00,2022 - Saint-Fiacre - PoissoniÃ¨re,24
2020-06-18 14:45:00,3009 - Temple - Haudriettes,5
2020-06-18 14:45:00,4013 - Vieille du Temple - Francs Bourgeois,19
2020-06-18 14:45:00,4111 - HÃ´tel de Ville - Pont d'Arcole,0
2020-06-18 14:45:00,5022 - Boulangers - Cardinal Lemoine,1
2020-06-18 14:45:00,5115 - Buffon - Jardin des Plantes,16
2020-06-18 14:45:00,6010 - Chevreuse - Montparnasse,4
2020-06-18 14:45:00,6029 - Vaugirard - Monsieur le Prince,14
2020-06-18 14:45:00,7009 - AssemblÃ©e Nationale,54
2020-06-18 14:45:00,7101 - Raspail - Chomel,43
2020-06-18 14:46:00,1020 - Cambon - Rivoli,38
2020-06-18 14:46:00,2004 - Square Pierre Lazareff,16
2020-06-18 14:46:00,2102 - Saint-Marc - Feydeau,31
2020-06-18 14:46:00,3011 - Turbigo - RÃ©aumur,7
2020-06-18 14:46:00,4015 - Mairie du 4Ã¨me,20
2020-06-18 14:46:00,5002 - Sommerard - Saint-Jacques,18
2020-06-18 14:46:00,5026 - Pascal - Claude Bernard,8
2020-06-18 14:46:00,5119 - Jussieu - Guy de la Brosse,27
2020-06-18 14:46:00,6013 - Jacques Callot - Mazarine,21
2020-06-18 14:46:00,6031 - Pierre Sarrazin - Saint-Michel,29
2020-06-18 14:46:00,7011 - Las Cases - Bourgogne,18
2020-06-18 14:46:00,7109 - Place Joffre - FrÃ©dÃ©ric le Play,14
2020-06-18 14:46:00,8015 - RoquÃ©pine - Malesherbes,33
2020-06-18 14:46:00,8036 - Lisbonne - Monceau,30
2020-06-18 14:46:00,8056 - Beaujon - Wagram,6
2020-06-18 14:46:00,9007 - Condorcet - Turgot,1
2020-06-18 14:46:00,9024 - Taitbout - La Fayette,44
2020-06-18 14:46:00,9104 - Caumartin - Provence,21
2020-06-18 14:46:00,10010 - Place Jacques Bonsergent,3
2020-06-18 14:46:00,10027 - Dunkerque - Alsace,3
2020-06-18 14:46:00,10111 - Jemmapes - Grange aux Belles,2
2020-06-18 14:46:00,11003 - Keller - La Roquette,7
2020-06-18 14:46:00,11023 - Saint-Maur - Roquette,4
2020-06-18 14:46:00,11039 - Richard Lenoir - Jean-Pierre Timbaud,7
2020-06-18 14:46:00,11110 - Roquette - Folie Regnault,1
2020-06-18 14:46:00,12011 - Charenton - Place du Col Bourgoin,9
2020-06-18 14:46:00,12032 - Porte DorÃ©e,16
2020-06-18 14:46:00,12108 - Bercy,64
2020-06-18 14:46:00,12150 - Bastille - Quai de la RapÃ©e,15
2020-06-18 14:46:00,13007 - Le Brun - Gobelins,6
2020-06-18 14:46:00,13024 - Bobillot - Tolbiac,9
2020-06-18 14:46:00,13045 - Jean Colly - Tolbiac,5
2020-06-18 14:46:00,13109 - Brillat-Savarin - KÃ¼ss,3
2020-06-18 14:46:00,14001 - Edgar Quinet - GaitÃ©,3
2020-06-18 14:46:00,14019 - Sarrette - GÃ©nÃ©ral Leclerc,6
2020-06-18 14:46:00,14103 - Maine - Liancourt,1
2020-06-18 14:46:00,14131 - Jourdan - Monticelli,1
2020-06-18 14:46:00,15009 - Suffren - PÃ©rignon,14
2020-06-18 14:46:00,15027 - Duhamel - AndrÃ© Gide,2
2020-06-18 14:46:00,15044 - Dantzig - Lefebvre,9
2020-06-18 14:46:00,15062 - Convention - Lourmel,16
2020-06-18 14:46:00,15109 - Cevennes - Bergers,5
2020-06-18 14:46:00,15133 - Sellier - Saint-Cloud,0
2020-06-18 14:46:00,16014 - Eylau - TrocadÃ©ro,7
2020-06-18 14:46:00,16031 - Vignes - Boulainvilliers,4
2020-06-18 14:46:00,16104 - Paul Valery - Victor Hugo,6
2020-06-18 14:46:00,16138 - Saint-Cloud - Hippodrome,2
2020-06-18 14:46:00,17016 - Brochant - Square des Batignolles,2
2020-06-18 14:46:00,17032 - Jean Oestreicher - Porte de Champerret,5
2020-06-18 14:46:00,17102 - Alfred Roll - Berthier,4
2020-06-18 14:46:00,18001 - DamrÃ©mont - Caulaincourt,4
2020-06-18 14:46:00,18019 - Square Raymond Souplex,2
2020-06-18 14:46:00,18035 - RenÃ© Binet - Porte de Montmartre,8
2020-06-18 14:46:00,18111 - FÃ©lix Ziem - Armand Gauthier,1
2020-06-18 14:46:00,19004 - Quai de la Loire - Jean JaurÃ¨s,0
2020-06-18 14:46:00,19023 - Manin - Simon Bolivar,2
2020-06-18 14:46:00,19041 - Belleville - PyrÃ©nÃ©es,0
2020-06-18 14:46:00,19117 - Euryale Dehaynin - Loire,2
2020-06-18 14:46:00,20004 - Commandant l'Herminier - Gallieni,2
2020-06-18 14:46:00,20021 - Indre - Prairies,1
2020-06-18 14:46:00,20042 - PyrÃ©nÃ©es - Emmery,1
2020-06-18 14:46:00,20115 - Louis LumiÃ¨re - Porte de Bagnolet,1
2020-06-18 14:46:00,20201 - EugÃ¨ne Reisz - Davout,0
2020-06-18 14:46:00,21017 - Place Marcel Sembat,15
2020-06-18 14:46:00,21108 - Mairie de Clichy,22
2020-06-18 14:46:00,21215 - Verdier - Jean JaurÃ¨s,8
2020-06-18 14:46:00,21314 - Chemin de Bretagne,28
2020-06-18 14:46:00,21706 - Jean Bleuzen - Square du 11 Novembre,14
2020-06-18 14:46:00,22012 - Madeleine Michelis - Roule,7
2020-06-18 14:46:00,22402 - Jean JaurÃ¨s - Salvador Allende,7
2020-06-18 14:46:00,23002 - Pont de Levallois-bÃ©con,45
2020-06-18 14:46:00,23302 - Parc de Sceaux - Centre-Ville,20
2020-06-18 14:46:00,25005 - 18 juin 1940 - Buzenval,5
2020-06-18 14:46:00,31003 - Paris - Emile Zola,9
2020-06-18 14:46:00,31024 - Romainville - Vaillant-Couturier,0
2020-06-18 14:46:00,31708 - Noisy le Sec - Jean-Baptiste ClÃ©ment,0
2020-06-18 14:46:00,32021 - Place du Front Populaire - George Sand,28
2020-06-18 14:46:00,33016 - Fort d'Aubervilliers,15
2020-06-18 14:46:00,35009 - Jean Lolive - Parc Stalingrad,8
2020-06-18 14:46:00,41204 - RÃ©publique - Danton,1
2020-06-18 14:46:00,41601 - GÃ©nÃ©ral De Gaulle - Alouette,1
2020-06-18 14:46:00,42023 - Place LÃ©on Gambetta,20
2020-06-18 14:46:00,42504 - Gare RER de Gentilly,8
2020-06-18 14:46:00,43010 - La Jarry - Place Diderot,3
2020-06-18 14:46:00,44014 - Camille Risch - Paul Armangot,9
2020-06-18 14:46:00,47004 - Stade Auguste Delaune,7
2020-06-18 14:46:00,51003 - HÃ´tel de Ville d'Argenteuil,10
2020-06-18 14:46:00,1021 - Halles - Bourdonnais,17
2020-06-18 14:46:00,2005 - Montmartre - Etienne Marcel,2
2020-06-18 14:46:00,2108 - Vivienne - Montmartre,36
2020-06-18 14:46:00,3012 - Square Emile - Chautemps,12
2020-06-18 14:46:00,4016 - Lobau - HÃ´tel de Ville,33
2020-06-18 14:46:00,5003 - Le Goff - Gay-Lussac,0
2020-06-18 14:46:00,5027 - Gobelins - Port-Royal,22
2020-06-18 14:46:00,5121 - Square RenÃ© Viviani - Montebello,11
2020-06-18 14:46:00,6014 - Pont de Lodi - Dauphine,11
2020-06-18 14:46:00,6032 - Sabot - Rennes,20
2020-06-18 14:46:00,7012 - CitÃ© Vaneau,26
2020-06-18 14:46:00,7110 - Quai Anatole France - MusÃ©e d'Orsay,0
2020-06-18 14:46:00,8016 - Square Louis XVI,29
2020-06-18 14:46:00,8037 - Monceau - Malesherbes,28
2020-06-18 14:46:00,8057 - Hoche - Tilsitt,32
2020-06-18 14:46:00,9008 - Tour d'Auvergne - Rodier,2
2020-06-18 14:46:00,9025 - Taitbout - ChÃ¢teaudun,26
2020-06-18 14:46:00,9106 - Boudreau - Auber,14
2020-06-18 14:46:00,10011 - Bourse du Travail,11
2020-06-18 14:46:00,10028 - Gare du Nord - Dunkerque,4
2020-06-18 14:46:00,10113 - Parmentier - HÃ´pital Saint-Louis,3
2020-06-18 14:46:00,11004 - Charonne - Faubourg Saint-Antoine,29
2020-06-18 14:46:00,11024 - Mairie du 11Ã¨me,3
2020-06-18 14:46:00,11040 - Temple - Jean-Pierre Timbaud,8
2020-06-18 14:46:00,11111 - LÃ©on Frot - Charonne,1
2020-06-18 14:46:00,12013 - Montgallet - Reuilly,9
2020-06-18 14:46:00,12033 - FranÃ§ois Truffaut - Saint Emilion,37
2020-06-18 14:46:00,12109 - Mairie du 12Ã¨me,3
2020-06-18 14:46:00,12151 - Gare de Lyon - Place Louis Armand,58
2020-06-18 14:46:00,13008 - Place d'Italie - Soeur Rosalie,14
2020-06-18 14:46:00,13025 - Place de Rungis,7
2020-06-18 14:46:00,13046 - EugÃ¨ne OudinÃ© - Dessous Des Berges,17
2020-06-18 14:46:00,13110 - Moulin de la Pointe,3
2020-06-18 14:46:00,14002 - Edgar Quinet - Raspail,3
2020-06-18 14:46:00,14020 - CimetiÃ¨re de Montrouge,3
2020-06-18 14:46:00,14104 - Boyer-Barret - Raymond Losserand,2
2020-06-18 14:46:00,14132 - BÃ©zout - GÃ©nÃ©ral Leclerc,3
2020-06-18 14:46:00,15010 - Square Cambronne,38
2020-06-18 14:46:00,15028 - Grenelle - Dr Finlay,62
2020-06-18 14:46:00,15045 - Porte de la Plaine,5
2020-06-18 14:46:00,15063 - Convention - Saint-Charles,5
2020-06-18 14:46:00,15110 - Place Robert Guillemard,20
2020-06-18 14:46:00,15201 - Place AmÃ©dÃ©e Gordini - Lefebvre,0
2020-06-18 14:46:00,16015 - Bassano -  IÃ©na,13
2020-06-18 14:46:00,16032 - Eglise d'Auteuil,11
2020-06-18 14:46:00,16105 - Crevaux - Bugeaud,5
2020-06-18 14:46:00,16139 - Suresnes - Muette Ã  Neuilly,0
2020-06-18 14:46:00,17017 - Gare de Pont-Cardinet,5
2020-06-18 14:46:00,17033 - Carnot - GÃ©nÃ©ral Lanrezac,0
2020-06-18 14:46:00,17104 - Jardin Marguerite Long,2
2020-06-18 14:46:00,18003 - CimetiÃ¨re de Montmartre,3
2020-06-18 14:46:00,18020 - Francoeur - Marcadet,2
2020-06-18 14:46:00,18038 - Rond-Point de la Chapelle,17
2020-06-18 14:46:00,18112 - Arthur Ranc - HÃ´pital Bichat,2
2020-06-18 14:46:00,19005 - Flandre - Riquet,5
